,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Einstandspreis,smaller_6_3
0,2016-06-30,5244.0,14.695,15.059000000000001,15.264149999999997,16.30861203010033,27.451,
1,2016-07-01,27178.0,14.845,15.0775,15.270445544554454,16.30874998833333,27.451,
2,2016-07-04,11797.0,14.93,15.09235294117647,15.276813725490195,16.309152808970097,27.451,
3,2016-07-05,1178.0,14.715,15.108888888888888,15.28383495145631,16.309271509933772,27.451,
4,2016-07-06,4025.0,14.690000000000001,15.122105263157895,15.291105769230768,16.309455430693067,27.451,
5,2016-07-07,550.0,14.805,15.135499999999999,15.298952376190476,16.309374983552626,27.451,
6,2016-07-08,4277.0,14.879999999999999,15.140714285714285,15.306273575471698,16.30931145901639,27.451,
7,2016-07-11,9934.0,15.135,15.14431818181818,15.313084102803739,16.309068612745094,27.451,
8,2016-07-12,2984.0,15.205,15.150434782608695,15.320092587962964,16.30939738273615,27.451,
9,2016-07-13,3174.0,15.239999999999998,15.147708333333332,15.327110087155965,16.310129858766228,27.451,
10,2016-07-14,2315.0,15.315000000000001,15.144199999999998,15.333454536363638,16.310922320388343,27.451,
11,2016-07-15,49177.0,15.275,15.145769230769229,15.338603594594597,16.311838696774185,27.451,
12,2016-07-18,12300.0,15.365,15.151666666666666,15.344374995535716,16.312556257234718,27.451,
13,2016-07-19,9773.0,15.325,15.160535714285713,15.349247783185843,16.31347754967948,27.451,
14,2016-07-20,672.0,15.465,15.169310344827585,15.355175429824563,16.31426516293929,27.451,
15,2016-07-21,4172.0,15.355,15.175833333333333,15.36295651304348,16.31504775636942,27.451,
16,2016-07-22,4114.0,15.33,15.198833333333333,15.37271550862069,16.31606347777777,27.451,
17,2016-07-25,19675.0,15.39,15.216499999999998,15.382649564102564,16.31683543037974,27.451,
18,2016-07-26,4575.0,15.36,15.232833333333332,15.392288122881357,16.317902198738164,27.451,
19,2016-07-27,1551.0,15.39,15.252,15.40189074369748,16.319276716981125,27.451,
20,2016-07-28,14397.0,15.245,15.270333333333333,15.412874991666667,16.320924749216292,27.451,
21,2016-07-29,9931.0,15.219999999999999,15.283999999999999,15.423719,16.322515609374992,27.451,
22,2016-08-01,18681.0,15.285,15.293166666666666,15.434549172131147,16.324065406542047,27.451,
23,2016-08-02,14135.0,15.085,15.295499999999999,15.446178853658537,16.326040358695643,27.451,
24,2016-08-03,4458.0,15.059999999999999,15.296166666666666,15.457137088709677,16.3280959613003,27.451,
25,2016-08-04,5599.0,15.184999999999999,15.298499999999999,15.467079992,16.330231469135793,27.451,
26,2016-08-05,7601.0,15.305,15.294666666666666,15.47706348809524,16.33250767846153,27.451,
27,2016-08-08,4268.0,15.4,15.293166666666668,15.487244086614176,16.334938636503058,27.451,
28,2016-08-09,3247.0,15.415,15.29,15.497851546875001,16.337339434250755,27.451,
29,2016-08-10,7399.0,15.365,15.291666666666666,15.506937961240311,16.339542669207308,27.451,
30,2016-08-11,3366.0,15.385,15.2875,15.515153830769231,16.341595732522784,27.451,
31,2016-08-12,840.0,15.375,15.285833333333333,15.52416029389313,16.34368180454544,27.451,
32,2016-08-15,2219.0,15.42,15.2875,15.534242416666668,16.345906330815698,27.451,
33,2016-08-16,1885.0,15.29,15.289833333333332,15.544097740601504,16.348328301204806,27.451,
34,2016-08-17,7421.0,15.24,15.292,15.55335820149254,16.35088587237236,27.451,
35,2016-08-18,1265.0,15.215,15.292833333333334,15.56233331851852,16.353488011976033,27.451,
36,2016-08-19,16610.0,15.155,15.296833333333334,15.571507341911767,16.35547759850745,27.451,
37,2016-08-22,9793.0,15.205,15.298333333333336,15.579926996350366,16.357767843749986,27.451,
38,2016-08-23,4848.0,15.225,15.2885,15.589094192028986,16.3603263976261,27.451,
39,2016-08-24,20193.0,15.31,15.287833333333335,15.596726604316546,16.362721883136086,27.451,
40,2016-08-25,6880.0,15.2,15.285333333333336,15.604749985714284,16.3648082477876,27.451,
41,2016-08-26,600.0,15.23,15.278833333333335,15.612730478723401,16.367044105882343,27.451,
42,2016-08-29,1486.0,15.27,15.2695,15.619507021126758,16.370058640762455,27.451,
43,2016-08-30,6355.0,15.375,15.262333333333336,15.626468506993005,16.373055546783615,27.451,
44,2016-08-31,1566.0,15.34,15.254166666666668,15.633263861111109,16.3759329387755,27.451,
45,2016-09-01,1097.0,15.305,15.2505,15.6397241137931,16.379113367732547,27.451,
46,2016-09-02,445.0,15.379999999999999,15.248833333333334,15.645205455479449,16.38198550289854,27.451,
